206,43616.0,27993.0,Other
207,43635.0,27997.5,Other
208,43578.0,27994.0,Other
209,43683.5,27995.0,Other
210,43035.0,28004.5,Other
211,43257.0,28020.5,Other
212,43472.5,28012.5,Other
213,43646.0,28021.0,Other
214,43427.5,28025.0,Other
215,43101.5,28020.5,Other
216,43485.5,28029.0,Other
217,43321.5,28032.0,Other
218,43040.0,28034.0,Other
219,43133.0,28039.0,Other
220,43758.0,28042.5,Other
221,43726.5,28049.0,Other
222,43100.5,28049.0,Other
223,43625.5,28051.5,Other
224,39233.0,27295.5,Other
225,39055.5,27342.0,Other
226,39085.5,27356.0,Other
227,39220.0,27349.5,Other
228,39456.5,27354.5,Other
229,39401.5,27357.0,Other
230,39483.5,27359.5,Other
231,39314.5,27359.0,Other
232,39229.5,27365.0,Other
233,39327.5,27367.5,Other
234,39532.5,27368.0,Other
235,39188.0,27382.0,Other
236,39277.5,27380.5,Other
237,39078.5,27385.5,Other
238,39527.5,27389.5,Other
239,39419.0,27396.0,Other
240,39449.0,27395.5,Other
241,39391.5,27397.5,Other
242,39158.5,27397.5,Other
243,39489.0,27397.0,Other
244,39220.0,27399.0,Other
245,39104.0,27406.0,Other
246,39078.5,27407.0,Other
247,39171.0,27421.0,Other
248,39335.0,27421.0,Other
249,39247.0,27418.0,Other
250,39370.0,27428.0,Other
251,39450.5,27421.0,Other
252,39582.0,27425.5,M2c
253,39503.0,27422.5,Other
254,39289.0,27423.5,Other
255,39110.5,27429.5,Other
256,39408.0,27432.0,Other
257,39314.5,27442.0,Other
258,39080.0,27430.0,Other
259,39231.0,27433.0,Other
260,39557.0,27440.0,M2c
261,39498.5,27444.5,Other
262,39149.0,27440.0,Other
263,39191.5,27440.0,Other
264,39247.5,27438.5,Other
265,39436.5,27452.0,Other
266,39364.5,27457.0,Other
267,39248.5,27451.0,Other
268,39299.5,27464.0,Other
269,39086.5,27455.0,Other
270,39158.0,27462.0,Other
271,39114.0,27465.5,Other
272,39541.5,27466.0,Other
273,39685.5,27464.5,Other
274,39267.5,27461.5,Other
275,39182.5,27464.5,Other
276,39201.0,27468.5,Other
277,39039.5,27469.0,Other
278,39091.5,27468.5,Other
279,39225.0,27485.0,Other
280,39458.5,27475.5,Other
281,39735.0,27472.5,Other
282,39144.0,27483.5,Other
283,39252.5,27485.0,Other
284,39270.0,27478.0,Other
285,39098.0,27489.0,Other
286,39050.0,27484.5,Other
287,39671.5,27482.5,Other
288,39283.0,27488.5,Other
289,39619.0,27488.0,Other
290,39190.5,27493.0,Other
291,39074.0,27491.0,Other
292,39327.5,27496.5,Other
293,39535.5,27491.0,Other
294,39298.5,27497.0,Other
295,39486.5,27502.5,Other
296,39045.5,27502.0,Other
297,39557.5,27502.0,Other
298,39242.5,27503.0,Other
299,39155.5,27519.0,Other
300,39671.5,27508.5,Other
301,39315.5,27524.0,Other
302,39186.5,27520.0,Other
303,39077.5,27521.5,Other
304,39268.5,27517.0,Other
305,39017.0,27515.0,Other
306,39725.5,27517.5,Other
307,39437.5,27517.0,Other
308,39690.0,27527.0,Other
309,39054.5,27530.0,Other
310,39243.5,27524.5,Other
311,39539.5,27527.5,Other
312,39449.0,27536.0,Other
313,39767.0,27531.0,Other
314,39517.0,27535.0,Other
315,39740.5,27548.5,Other
316,39100.0,27539.0,Other
317,39649.5,27540.5,Other
318,39264.0,27545.0,Other
319,39027.0,27546.0,Other
320,39182.5,27544.0,Other
321,39239.5,27543.0,Other
322,39489.5,27543.5,Other
323,39049.5,27549.5,Other
324,39168.5,27565.0,Other
325,39100.0,27559.0,Other
326,39704.0,27553.0,Other
327,39233.5,27568.0,Other
328,39291.5,27558.0,Other
329,39075.5,27560.5,Other
330,39521.5,27566.0,Other
331,39132.5,27567.0,Other
332,39201.5,27565.0,Other
333,39792.0,27558.0,Other
334,39481.5,27563.5,Other
335,39548.5,27573.0,Other
336,39499.5,27570.0,Other
337,39270.5,27576.0,Other
338,39467.0,27566.0,Other
339,39059.5,27580.0,Other
340,39485.5,27572.0,Other
341,39570.0,27574.5,Other
342,39462.5,27578.0,Other
343,39147.0,27587.0,Other
344,39651.0,27590.0,Other
345,39024.0,27594.0,Other
346,39203.0,27597.0,Other
347,39801.5,27590.5,Other
348,39496.5,27596.0,Other
349,39691.5,27603.5,Other
350,39466.5,27605.5,Other
351,39572.0,27605.0,Other
352,39185.0,27614.0,Other
353,39499.0,27619.0,Other
354,39584.5,27620.0,Other
355,39021.5,27631.5,Other
356,39047.0,27628.5,Other
357,39639.5,27634.0,Other
358,39773.5,27647.5,Other
359,39590.5,27646.5,Other
360,39738.0,27659.0,Other
361,39623.0,27662.0,Other
362,39699.0,27672.5,Other
363,39578.0,27674.0,Other
364,39739.0,27687.5,Other
365,39591.0,27685.5,Other
366,39563.5,27712.5,Other
367,39615.5,27694.5,Other
368,39671.5,27696.5,Other
369,39689.0,27699.5,Other
370,39702.0,27714.0,Other
371,39631.0,27720.5,Other
372,39598.0,27723.5,Other
373,39654.0,27736.0,Other
374,39718.0,27753.5,Other
375,39611.5,27757.0,Other
376,39707.5,27764.5,Other
377,39740.5,27762.0,Other
378,39235.5,27769.5,Other
379,39751.0,27778.5,Other
380,39186.0,27778.5,Other
381,39644.0,27785.5,Other
382,39731.5,27798.5,Other
383,39769.5,27792.0,Other
384,39800.5,27801.5,Other
385,39236.0,27800.0,Other
386,39614.5,27799.0,Other
387,39149.0,27807.0,Other
388,39690.5,27830.0,Other
389,39772.0,27826.5,Other
390,39183.5,27842.5,M2c
391,39490.0,27848.0,Other
392,39717.5,27847.0,Other
393,39524.0,27855.5,Other
394,39071.0,27858.0,Other
395,39021.5,27858.0,Other
396,39120.0,27860.5,M2c
397,39216.0,27860.0,M2c
398,39773.0,27869.0,Other
399,39567.5,27874.5,Other
400,39607.0,27866.0,Other
401,39480.0,27869.0,Other
402,39733.0,27873.0,Other
403,39286.5,27873.0,Other
404,39703.0,27880.0,Other
405,39807.0,27869.5,Other
406,39092.5,27878.0,Other
407,39225.0,27881.0,Other
408,39621.5,27877.5,Other
409,39045.0,27885.0,Other
410,39497.5,27884.0,Other
411,39687.0,27891.0,Other
412,39647.5,27889.5,Other
413,39201.5,27893.0,Other
414,39802.0,27896.5,Other
415,39474.0,27898.5,Other
416,39436.5,27905.0,Other
417,39390.0,27906.5,Other
418,39581.5,27899.5,Other
419,39611.0,27907.5,Other
420,39733.5,27897.5,Other
421,39522.5,27903.5,Other
422,39658.5,27905.5,Other
423,39759.0,27907.0,Other
424,39133.5,27911.5,Other
425,39554.5,27908.5,Other
426,39728.5,27915.0,Other
427,39691.5,27925.0,Other
428,39163.0,27916.5,Other
429,39638.5,27916.0,Other
430,39485.0,27917.5,Other
431,39795.0,27928.5,Other
432,39775.0,27930.0,Other
433,39222.5,27929.0,Other
434,39560.5,27932.5,Other
435,39507.0,27933.0,Other
436,39723.5,27932.5,Other
437,39755.5,27935.5,Other
438,39300.0,27939.0,Other
439,39321.0,27937.5,Other
440,39368.5,27943.0,Other
441,39636.5,27938.5,Other
442,39060.5,27941.5,Other
443,39653.5,27947.5,Other
444,39195.0,27946.5,Other
445,39463.0,27953.5,Other
446,39805.5,27949.5,Other
447,39279.5,27947.0,Other
448,39422.5,27944.5,Other
449,39586.0,27947.0,Other
450,39603.5,27951.0,Other
451,39133.0,27955.0,M2c
452,39507.5,27954.5,Other
453,39562.5,27956.5,Other
454,39357.5,27972.5,Other
455,39321.5,27967.5,Other
456,39536.0,27962.0,Other
457,39420.5,27975.0,Other
458,39519.0,27977.5,Other
459,39549.5,27986.0,Other
460,39596.0,27980.5,Other
461,39651.5,27983.5,Other
462,39326.5,27984.0,Other
463,39391.0,27992.5,Other
464,39317.5,27999.5,Other
465,39284.5,27995.5,Other
466,39245.5,27995.5,Other
467,39496.0,27997.5,Other
468,39419.0,28002.5,Other
469,39350.0,28014.5,Other
470,39591.0,28020.0,Other
471,39458.0,28014.5,Other
472,39299.0,28021.0,Other
473,39269.0,28019.5,Other
474,39249.0,28019.0,Other
475,39362.0,28028.5,Other
476,39433.0,28025.5,Other
477,39392.0,28029.0,Other
478,39562.0,28033.0,Other
479,39112.0,28041.0,Other
480,39318.0,28032.5,Other
481,39197.5,28047.5,Other
482,39255.0,28041.0,Other
483,39515.5,28038.0,Other
484,39370.0,28050.5,Other
485,39340.0,28051.5,Other
486,42211.0,27790.5,Other
487,42145.5,27829.0,Other
488,42085.0,27855.0,Other
489,42169.0,27857.5,Other
490,42115.0,27872.5,Other
491,42212.0,27906.5,Other
492,42006.0,27936.0,Other
493,42033.5,27968.0,Other
494,42054.0,28007.0,Other
495,41970.0,28028.0,Other
496,43664.0,28058.5,Other
497,43076.0,28060.5,Other
498,43530.5,28074.0,Other
499,43644.5,28085.5,Other
500,43016.5,28082.5,Other
501,43432.5,28103.0,Other
502,43696.5,28099.0,Other
503,43606.0,28084.0,Other
504,43233.0,28097.5,Other
505,43556.0,28091.5,M2c
506,43393.0,28095.5,Other
507,43084.0,28106.0,Other
508,43587.0,28110.0,Other
509,43730.5,28114.0,Other
510,43554.0,28128.0,Other
511,43599.5,28135.5,Other
512,43746.5,28144.0,Other
513,43721.0,28141.5,Other
514,43346.0,28159.0,Other
515,43278.0,28153.0,Other
516,43250.0,28149.5,Other
517,43486.0,28156.5,Other
518,43795.0,28150.5,Other
519,43596.5,28166.0,Other
520,43449.0,28175.5,Other
521,43771.0,28173.0,Other
522,43803.5,28178.0,Other
523,43742.0,28185.5,Other
524,43696.0,28188.5,Other
525,43567.5,28191.5,Other
526,43099.5,28191.0,Other
527,43395.0,28198.5,Other
528,43778.0,28198.5,Other
529,43809.5,28228.0,Other
530,43095.0,28214.5,Other
531,43131.0,28234.0,Other
532,43773.5,28231.5,Other
533,43554.5,28248.0,Other
534,43498.5,28243.5,Other
535,43290.5,28240.0,Other
536,43103.0,28272.5,Other
537,43020.5,28265.5,Other
538,43579.5,28266.0,Other
539,43660.5,28289.0,Other
540,43580.5,28294.5,Other
541,43690.5,28302.0,Other
542,43156.5,28305.0,Other
543,43606.5,28303.5,Other
544,43410.5,28309.0,Other
545,43556.5,28301.5,Other
546,43389.5,28318.0,Other
547,43659.5,28324.0,Other
548,43560.0,28330.0,Other
549,43108.0,28326.5,Other
550,43394.5,28349.5,Other
551,43418.5,28345.0,Other
552,43026.0,28361.5,Other
553,43459.0,28359.0,Other
554,43675.0,28366.0,Other
555,43771.5,28373.0,Other
556,43083.0,28375.5,Other
557,43729.0,28381.0,Other
558,43464.5,28393.0,Other
559,43755.0,28392.5,Other
560,43685.5,28395.5,Other
561,43619.0,28400.0,Other
562,43207.0,28408.0,Other
563,43738.0,28416.5,Other
564,43451.0,28412.0,Other
565,43388.0,28416.5,Other
566,43651.0,28421.5,Other
567,43680.0,28417.0,Other
568,43707.0,28432.5,Other
569,43753.5,28440.5,Other
570,43620.5,28436.5,Other
571,43792.5,28429.5,Other
572,43682.0,28436.0,Other
573,43256.5,28435.0,Other
574,43455.5,28434.5,Other
575,43779.0,28445.5,Other
576,43231.0,28443.5,Other
577,43807.0,28458.0,Other
578,43459.0,28457.0,Other
579,43718.5,28454.0,Other
580,43690.5,28471.0,Other
581,43618.5,28472.5,Other
582,43243.5,28465.5,Other
583,43722.0,28479.0,Other
584,43257.5,28494.5,Other
585,43345.5,28489.0,Other
586,43661.0,28492.0,Other
587,43745.0,28489.0,Other
588,43320.0,28491.5,Other
589,43295.0,28496.5,Other
590,43520.5,28502.5,Other
591,43017.5,28508.0,Other
592,43737.0,28514.5,Other
593,43569.5,28538.0,Other
594,43447.0,28514.5,Other
595,43477.0,28528.0,Other
596,43449.5,28546.5,Other
597,43631.5,28552.0,Other
598,43675.0,28554.0,Other
599,43383.5,28546.0,Other
600,43559.5,28564.5,Other
601,43506.0,28592.0,Other
602,43751.0,28579.5,Other
603,43457.5,28588.0,Other
604,43706.0,28578.5,Other
605,43679.5,28598.5,Other
606,43570.5,28608.5,Other
607,43655.5,28606.5,Other
608,43392.0,28615.5,Other
609,43724.0,28601.0,Other
610,43626.5,28623.0,Other
611,43465.0,28641.0,Other
612,43700.5,28643.0,Other
613,43411.0,28641.5,Other
614,43682.5,28663.0,Other
615,43507.0,28654.0,Other
616,43090.5,28655.0,Other
617,43617.0,28657.5,Other
618,43418.0,28664.5,Other
619,43747.0,28684.5,Other
620,43793.0,28693.5,Other
621,43417.0,28684.5,Other
622,43620.5,28685.5,Other
623,43399.0,28685.5,Other
624,43812.5,28683.5,Other
625,43714.0,28695.5,Other
626,43041.0,28695.5,Other
627,43429.0,28701.0,Other
628,43402.5,28712.5,Other
629,43527.0,28720.5,Other
630,43552.5,28714.0,Other
631,43057.5,28731.0,Other
632,43607.5,28727.0,Other
633,43444.5,28731.5,Other
634,43469.0,28741.5,Other
635,43715.5,28738.0,Other
636,43550.5,28757.5,Other
637,43421.5,28753.5,Other
638,43103.0,28755.0,Other
639,43069.5,28765.5,Other
640,43019.5,28751.5,Other
641,43452.0,28757.5,Other
642,43611.5,28752.0,Other
643,43797.5,28761.0,Other
644,43035.0,28761.5,Other
645,43406.5,28770.5,Other
646,43470.0,28817.5,Other
647,43614.0,28776.0,Other
648,43099.5,28776.5,Other
649,43429.5,28789.5,Other
650,43098.5,28793.0,Other
651,43407.5,28794.0,Other
652,43438.0,28799.5,Other
653,43688.0,28796.0,Other
654,43082.0,28793.0,Other
655,43102.0,28806.0,Other
656,43410.0,28819.0,Other
657,43506.5,28804.0,Other
658,43549.0,28824.0,Other
659,43077.5,28807.5,Other
660,43794.0,28810.0,Other
661,43693.5,28819.5,Other
662,43452.0,28819.5,Other
663,43087.5,28829.0,Other
664,43675.5,28830.5,Other
665,43508.5,28834.0,Other
666,43766.0,28835.0,Other
667,43699.0,28846.0,Other
668,43740.0,28844.5,Other
669,43794.0,28847.5,Other
670,43397.0,28852.0,Other
671,42035.0,28067.0,Other
672,42101.0,28096.5,Other
673,42111.5,28117.0,Other
674,42086.0,28123.0,Other
675,42136.5,28127.0,Other
676,41928.0,28149.5,Other
677,42199.5,28206.0,Other
678,42184.5,28235.0,Other
679,42089.0,28242.0,Other
680,42064.5,28288.0,Other
681,42024.5,28387.5,Other
682,42194.5,28439.5,Other
683,42145.5,28520.0,Other
684,41906.0,28529.5,Other
685,41962.0,28538.0,Other
686,42190.0,28537.0,Other
687,42130.0,28578.5,Other
688,42195.5,28588.0,Other
689,42005.5,28597.0,Other
690,42068.0,28623.0,Other
691,42010.0,28633.5,Other
692,41946.0,28662.0,Other
693,42165.5,28683.0,Other
694,42080.5,28682.5,Other
695,42029.5,28688.5,Other
696,42064.0,28708.5,Other
697,42147.5,28714.0,Other
698,42151.5,28778.0,Other
699,42159.5,28802.0,Other
700,42039.5,28834.0,Other
701,42177.0,28843.5,Other
702,42209.0,28849.0,Other
703,44102.0,28057.5,Other
704,43941.5,28066.5,Other
705,44017.5,28067.0,Other
706,43903.5,28063.0,Other
707,43983.0,28082.0,Other
708,44096.5,28104.5,Other
709,43943.0,28115.0,Other
710,44067.0,28141.0,Other
711,44127.5,28132.5,Other
712,44276.0,28141.5,Other
713,43955.5,28142.5,Other
714,44096.0,28154.0,Other
715,44130.5,28160.0,Other
716,43928.0,28163.5,Other
717,44051.5,28172.0,Other
718,43959.0,28167.0,Other
719,43993.0,28173.0,Other
720,43840.0,28190.5,Other
721,44143.5,28200.0,Other
722,43966.5,28190.0,Other
723,43930.0,28201.0,Other
724,44328.0,28209.5,Other
725,44206.5,28210.0,Other
726,43949.0,28215.0,Other
727,43975.5,28229.0,Other
728,43933.5,28236.0,Other
729,43842.5,28226.0,Other
730,44133.0,28239.0,Other
731,44154.5,28253.5,Other
732,43870.0,28240.5,Other
733,44307.5,28245.0,Other
734,43841.0,28245.0,Other
735,43979.0,28260.0,Other
736,43842.0,28270.0,Other
737,43868.5,28264.0,Other
738,43817.0,28277.0,Other
739,43948.5,28277.0,Other
740,44221.5,28274.0,Other
741,43856.0,28279.0,Other
742,44106.0,28279.0,Other
743,43980.5,28289.0,Other
744,44262.5,28283.0,Other
745,43881.0,28285.5,Other
746,44157.5,28292.5,Other
747,44038.5,28295.5,Other
748,44012.5,28299.0,Other
749,44097.0,28311.0,Other
750,43917.5,28305.5,Other
751,43869.0,28311.5,Other
752,43989.5,28318.5,Other
753,44055.0,28317.5,Other
754,44129.5,28308.5,Other
755,43824.5,28306.5,Other
756,44160.0,28319.5,Other
757,44015.0,28323.5,Other
758,43894.5,28321.5,Other
759,43856.0,28339.5,Other
760,44093.5,28349.0,Other
761,43916.5,28342.5,Other
762,43968.5,28343.5,Other
763,44160.0,28349.5,Other
764,44262.0,28353.5,Other
765,44037.5,28353.5,Other
766,44014.0,28348.5,Other
767,44207.5,28364.5,Other
768,44056.0,28365.5,Other
769,44020.5,28367.5,Other
770,43913.0,28371.0,Other
771,44249.0,28369.5,Other
772,44088.5,28381.5,Other
773,44162.0,28378.0,Other
774,43878.0,28395.0,Other
775,43987.0,28374.5,Other
776,43840.0,28391.5,Other
777,44025.0,28389.5,Other
778,44238.5,28391.5,Other
779,44055.0,28391.0,Other
780,43987.0,28392.0,Other
781,43921.0,28398.0,Other
782,44315.0,28404.0,Other
783,44073.0,28404.0,Other
784,43958.0,28403.5,Other
785,44159.5,28404.5,Other
786,44110.0,28415.0,Other
787,44285.5,28415.5,Other
788,44043.5,28410.5,Other
789,43989.0,28414.5,Other
790,43821.0,28415.5,Other
791,43925.0,28428.0,Other
792,43950.5,28425.0,Other
793,43852.0,28433.0,Other
794,43885.5,28428.5,Other
795,44340.0,28429.0,Other
796,44058.5,28440.0,Other
797,44323.0,28437.0,Other
798,43877.0,28456.5,Other
799,44132.0,28464.0,Other
800,44260.0,28452.0,Other
801,44091.0,28460.5,Other
802,43926.5,28459.5,Other
803,44333.5,28456.5,Other
804,43957.5,28460.5,Other
805,44062.5,28461.0,Other
806,43981.5,28469.5,Other
807,44166.5,28469.5,Other
808,44028.5,28478.5,Other
809,43845.5,28485.5,Other
810,43894.0,28481.5,Other
811,43814.0,28482.5,Other
812,43934.0,28488.5,Other
813,44113.5,28482.0,Other
814,44059.5,28487.5,Other
815,44080.5,28494.5,Other
816,43869.0,28496.0,Other
817,43962.5,28497.0,Other
818,44167.5,28503.5,Other
819,44005.5,28499.0,Other
820,44112.0,28506.0,Other
821,44140.0,28501.5,Other
822,43914.0,28518.5,Other
823,43825.0,28526.0,Other
824,44045.0,28516.0,Other
825,43946.5,28513.0,Other
826,43979.0,28522.5,Other
827,44012.0,28525.0,Other
828,44199.0,28525.0,Other
829,44070.0,28528.0,Other
830,44168.0,28535.0,Other
831,44121.0,28537.0,Other
832,43943.5,28538.5,Other
833,44095.0,28550.0,Other
834,44036.5,28547.0,Other
835,43961.5,28554.0,Other
836,43927.5,28555.5,Other
837,44071.0,28554.5,Other
838,44008.0,28567.5,Other
839,44056.5,28565.5,Other
840,44199.0,28570.0,Other
841,44036.0,28568.5,Other
842,44031.0,28583.5,Other
843,44082.5,28590.0,Other
844,44269.5,28585.0,Other
845,43860.0,28603.5,Other
846,44142.0,28604.0,Other
847,43995.0,28593.0,Other
848,44008.0,28613.0,Other
849,44100.0,28624.0,Other
850,43982.5,28626.5,Other
851,44072.0,28623.5,Other
852,44356.0,28628.0,Other
853,43833.5,28633.0,Other
854,43923.0,28641.5,Other
855,43948.5,28640.5,Other
856,44144.0,28646.0,Other
857,44073.0,28657.5,Other
858,44024.5,28652.0,Other
859,43878.5,28670.0,Other
860,44390.0,28658.0,Other
861,44220.0,28655.0,Other
862,44249.5,28669.5,Other
863,43967.5,28659.5,Other
864,43841.0,28674.5,Other
865,44050.0,28668.0,Other
866,43908.0,28674.0,Other
867,44135.5,28676.5,Other
868,44035.5,28684.5,Other
869,43943.0,28691.5,Other
870,44194.0,28677.5,Other
871,43971.0,28687.0,Other
872,44166.0,28702.5,Other
873,44190.5,28699.5,Other
874,44024.5,28717.0,Other
875,44352.5,28704.5,Other
876,44277.5,28714.5,Other
877,44090.0,28721.0,Other
878,44403.0,28728.5,Other
879,44371.0,28733.5,Other
880,43973.5,28736.5,Other
881,43854.5,28728.5,Other
882,44119.0,28754.5,Other
883,43855.5,28750.0,Other
884,44466.5,28762.5,Other
885,44329.0,28749.0,Other
886,43934.5,28751.0,Other
887,43817.0,28756.0,Other
888,44090.0,28755.0,Other
889,44252.5,28756.5,Other
890,44425.5,28761.0,Other
891,43885.0,28761.0,Other
892,44154.0,28779.5,Other
893,43840.0,28771.5,Other
894,43981.5,28775.0,Other
895,44091.0,28775.5,Other
896,43892.5,28786.0,Other
897,43967.5,28787.5,Other
898,44435.5,28792.0,Other
899,44392.5,28796.5,Other
900,43860.0,28806.5,Other
901,44140.5,28806.0,Other
902,44034.0,28808.0,Other
903,43832.0,28822.0,Other
904,43897.5,28820.0,Other
905,44049.5,28840.5,Other
906,43918.0,28846.0,Other
907,43886.0,28837.0,Other
908,44445.5,28843.0,Other
909,43973.0,28849.5,Other
910,38848.0,28060.5,Other
911,38334.0,28057.5,Other
912,38621.0,28054.0,Other
913,38947.5,28062.0,Other
914,38488.0,28057.5,Other
915,38924.5,28067.5,Other
916,38583.0,28058.5,Other
917,38637.5,28064.0,Other
918,38353.5,28066.0,Other
919,38704.5,28067.5,Other
920,38799.0,28074.5,Other
921,38226.5,28079.5,Other
922,38527.5,28073.0,Other
923,38448.0,28070.5,Other
924,38396.0,28074.5,Other
925,38590.0,28084.0,Other
926,38655.0,28088.5,Other
927,38742.5,28104.0,Other
928,38623.0,28088.0,Other
929,38556.0,28090.0,Other
930,38435.5,28094.0,Other
931,38713.0,28099.5,Other
